related_person_name,decayed_amount_sold,decayed_amount_percentile,gp_degree_norm,gp_pagerank_norm,investor_intent_score
brandonchanggpllc,10.160839917857107,0.12421711899791232,0.0,0.047104041631215135,0.06702514545643475
brettchargevcfundiiigpllc,419586.0510758576,0.7275574112734864,0.0,0.2576414483526832,0.3199209507022018
brettgvpclimatespvgplp,20797.534232316157,0.5052192066805845,0.0,0.19759785311182598,0.23619125231585414
briancatalystinvestorspartnersivlp,15573.784646110687,0.48747390396659707,0.0,0.19181752023238208,0.24858765575308706
briancollidecapitalgpiillc,32588.80007331852,0.534446764091858,0.0,0.2065735864305829,0.2559640431755488
brianhiggins,1417436.1994586755,0.8131524008350731,0.0,0.2819702436698347,0.38669807508280496
brianhollins,860.0443558138975,0.33611691022964507,0.0,0.13395484055251047,0.16245931659849147
briankingston,210034.03902780023,0.6356993736951984,0.14893706185882832,0.3629172521063488,0.32868564322259813
briansnowhawkcapitaldigitalopportunitiesfundigplp,4467.673116576368,0.42484342379958245,0.14893706185882832,0.2859672876977788,0.2598197328634499
broadriverlsclp,457393382.40804005,0.9947807933194155,0.0,0.397419173802665,0.55354227319091
brucemarathonassetmanagementlp,111958.59711012483,0.605427974947808,0.0,0.231238214529417,0.270321665605119
bryanoppenheimeralternativeinvestmentmanagementllc,612973.9763661795,0.7567849686847599,0.0,0.26521693692861004,0.3408703020273885
bryanriversideventurespartnershipllc,263422.57044947887,0.6868475991649269,0.0,0.2483381380043898,0.30266727753400013
carloslopezona,5134238.378886901,0.7134655532359082,0.19688408644116215,0.46382314238346734,0.37655472330599493
cataliogenesismanagerillc,5939.811219459439,0.3757828810020876,0.14893706185882832,0.29165892316975167,0.22486992108170242
catalioinflectionmanagerillc,361.84294149928303,0.2954070981210856,0.0,0.11668402795125131,0.14952982737374934
centrestreetpartnersigpllc,1534896.6080665886,0.8162839248434238,0.0,0.2835613375245608,0.35866375024270014
charlescfgelevanceonegpllc,18929185.26909457,0.941544885177453,0.0,0.3337692250671524,0.42613929755188706
charlessettrington,77564.83238290192,0.5835073068893528,0.0,0.2239033900418484,0.2697632149000977
chipiiinvestorsllc,111129950.49635413,0.9864300626304802,0.0,0.3691431055393184,0.47354227556206396
chongtongrhizomemanagementlp,4.352168012964817,0.08977035490605428,0.0,0.03241665730010887,0.05667994149650317
chrisclifford,21083.710427971346,0.5062630480167014,0.0,0.197870964958689,0.23586272405711492
chrisfahy,1753288.4090064773,0.824634655532359,0.0,0.28621998176646757,0.36295644360767276
christianlcglotdevelopmentgpllc,45238.71434928434,0.5130480167014614,0.08712259615500177,0.2838096484937906,0.2661085016219528
christianlopez,20778.267195759297,0.5041753653444676,0.08712259615500177,0.26826043568624597,0.25491849839609704
christopherbecpgplp,22543277.685520504,0.9478079331941545,0.0,0.3372612955257172,0.4248235896856845
